date,Open,High,Low,Close,Adj Close,Volume
2021-02-23,545.0,545.2000122070312,532.5,539.4000244140625,486.4518737792969,326853
2021-02-24,538.0,539.2999877929688,530.5999755859375,532.7999877929688,480.4996337890625,389117
2021-02-25,533.9000244140625,536.2999877929688,529.0999755859375,531.0,478.8763732910156,341801
2021-02-26,523.5999755859375,529.7000122070312,519.5,525.0,473.46533203125,509151
2021-03-01,530.0,537.2999877929688,529.9000244140625,537.0999755859375,484.3775939941406,312876
2021-03-02,537.0999755859375,543.0,534.7000122070312,539.2999877929688,486.3616943359375,268383
2021-03-03,543.2000122070312,550.0,539.2000122070312,543.7999877929688,490.4198913574219,402528
2021-03-04,542.0999755859375,546.7000122070312,530.0999755859375,533.9000244140625,481.49176025390625,461650
2021-03-05,530.0,533.0,523.0999755859375,523.2000122070312,471.84210205078125,468641
2021-03-08,525.0999755859375,535.4000244140625,518.7000122070312,534.9000244140625,482.3935852050781,487719
2021-03-09,532.7000122070312,542.0,527.7000122070312,540.7000122070312,487.6242370605469,424729
2021-03-10,540.5,554.2999877929688,540.0999755859375,553.0,498.716796875,377397
2021-03-11,553.7000122070312,564.5999755859375,553.4000244140625,564.5,509.0879821777344,348410
2021-03-12,565.9000244140625,566.9000244140625,557.5999755859375,563.4000244140625,508.0960388183594,349657
2021-03-15,564.7000122070312,567.5,553.5999755859375,558.2000122070312,503.4064025878906,330231
2021-03-16,556.2000122070312,561.9000244140625,555.0999755859375,560.2999877929688,505.3003845214844,330076
2021-03-17,560.4000244140625,569.2000122070312,558.9000244140625,568.2000122070312,512.4246826171875,305038
2021-03-18,570.5,570.7999877929688,561.2999877929688,566.2999877929688,510.7113037109375,421418
2021-03-19,559.0999755859375,563.7999877929688,555.5,557.4000244140625,502.68499755859375,1041228
2021-03-22,556.2000122070312,563.2000122070312,554.2999877929688,556.5999755859375,501.96343994140625,306281
2021-03-23,554.7000122070312,557.5,551.4000244140625,554.2000122070312,499.7991027832031,302183
2021-03-24,550.0,556.0999755859375,549.4000244140625,553.4000244140625,499.07769775390625,327022
2021-03-25,550.0,556.7999877929688,547.0999755859375,555.5999755859375,501.06158447265625,298409
2021-03-26,555.5999755859375,558.7000122070312,552.5,554.9000244140625,500.43035888671875,319037
2021-03-29,555.5999755859375,559.7999877929688,554.7999877929688,554.9000244140625,500.43035888671875,223531
2021-03-30,557.7999877929688,573.5,557.7999877929688,573.5,517.2045288085938,463377
2021-03-31,573.5,573.5,564.5999755859375,568.0999755859375,512.3345947265625,440619
2021-04-01,573.7000122070312,573.7999877929688,566.0999755859375,571.7000122070312,515.581298828125,318700
2021-04-06,580.0,580.4000244140625,572.5,576.7999877929688,520.1807250976562,307550
2021-04-07,576.7000122070312,577.2999877929688,571.7999877929688,577.2000122070312,520.5413208007812,257919
2021-04-08,580.2999877929688,587.5999755859375,580.0999755859375,586.0999755859375,528.567626953125,338943
2021-04-09,586.5,592.5,583.4000244140625,588.2999877929688,530.5518188476562,297019
2021-04-12,588.7999877929688,591.9000244140625,583.5,589.7000122070312,531.814453125,286923
2021-04-13,590.0999755859375,596.7999877929688,587.5999755859375,594.7999877929688,536.4136962890625,443772
2021-04-14,610.0,614.0,606.0999755859375,611.7999877929688,551.7450561523438,577458
2021-04-15,610.9000244140625,616.7000122070312,604.9000244140625,616.7000122070312,556.1640625,518798
2021-04-16,617.0999755859375,630.5,614.7999877929688,630.0,568.1583862304688,587186
2021-04-19,632.2000122070312,632.7999877929688,622.5999755859375,624.9000244140625,563.55908203125,328492
2021-04-20,621.2999877929688,622.5999755859375,605.0999755859375,605.2999877929688,549.399658203125,570894
2021-04-21,605.0,627.7999877929688,603.2999877929688,624.5999755859375,566.9173583984375,515257
2021-04-22,628.0,637.7000122070312,626.7000122070312,632.0,573.6339111328125,436028
2021-04-23,630.4000244140625,634.0,623.9000244140625,628.0999755859375,570.0940551757812,366234
2021-04-26,623.9000244140625,629.5999755859375,622.0,625.7999877929688,568.0067138671875,265587
2021-04-27,625.0,633.9000244140625,623.9000244140625,632.7000122070312,574.2693481445312,320541
2021-04-28,632.7000122070312,635.2999877929688,628.5999755859375,633.2000122070312,574.7232666015625,262268
2021-04-29,635.9000244140625,639.9000244140625,632.2000122070312,635.7000122070312,576.9921875,290676
2021-04-30,635.5,637.7000122070312,625.7000122070312,626.2000122070312,568.3696899414062,349054
2021-05-03,627.2999877929688,635.2999877929688,627.2999877929688,630.5999755859375,572.36328125,242931
2021-05-04,631.2999877929688,632.5999755859375,617.2000122070312,618.9000244140625,561.7437133789062,413624
2021-05-05,622.9000244140625,631.7999877929688,622.5999755859375,631.7999877929688,573.4524536132812,374426
2021-05-06,628.5999755859375,629.9000244140625,623.2999877929688,625.2999877929688,567.5526733398438,356074
2021-05-07,630.0,631.4000244140625,621.7999877929688,631.4000244140625,573.0892944335938,342019
2021-05-10,631.7000122070312,632.0999755859375,622.5999755859375,625.0,567.2803955078125,349795
2021-05-11,615.5,618.4000244140625,608.9000244140625,612.2999877929688,555.753173828125,579901
2021-05-12,609.5,619.2999877929688,607.7000122070312,610.2000122070312,553.8472290039062,421915
2021-05-13,606.0,618.5,600.0,616.0,559.111572265625,349967
2021-05-14,624.5,628.0999755859375,621.2999877929688,628.0999755859375,570.0940551757812,336426
2021-05-17,630.0,632.5,621.9000244140625,624.0,566.3726196289062,224482
2021-05-18,627.9000244140625,630.7000122070312,620.5,623.0,565.4651489257812,268294
2021-05-19,619.5,621.5,610.2000122070312,619.0999755859375,561.9251708984375,381205
2021-05-20,622.0,628.9000244140625,621.2999877929688,628.9000244140625,570.8203125,362431
2021-05-21,629.5,634.4000244140625,628.5999755859375,631.5999755859375,573.2708740234375,376258
2021-05-24,634.0,637.5,632.7000122070312,637.5,578.6259765625,115728
2021-05-25,638.0999755859375,642.5999755859375,636.4000244140625,639.7000122070312,580.6229248046875,325085
2021-05-26,642.2000122070312,644.2999877929688,638.7000122070312,640.5999755859375,581.439697265625,295544
2021-05-27,640.9000244140625,652.7000122070312,636.7000122070312,648.4000244140625,588.5194091796875,638562
2021-05-28,648.7999877929688,656.2999877929688,648.7000122070312,655.7999877929688,595.2359619140625,256995
2021-05-31,656.7999877929688,660.5,651.2000122070312,652.0,591.786865234375,228797
2021-06-01,655.5999755859375,660.4000244140625,652.7000122070312,657.0999755859375,596.4158935546875,294765
2021-06-02,658.5999755859375,661.9000244140625,652.9000244140625,661.0,599.9557495117188,295829
2021-06-03,659.2000122070312,662.9000244140625,652.7000122070312,654.2999877929688,593.87451171875,290169
2021-06-04,655.0,656.2999877929688,649.2999877929688,651.2000122070312,591.0608520507812,281922
2021-06-07,650.9000244140625,657.2999877929688,646.4000244140625,657.2999877929688,596.5975341796875,369275
2021-06-08,657.7999877929688,664.5,653.2999877929688,659.7000122070312,598.7758178710938,290421
2021-06-09,667.0,667.5,660.4000244140625,662.5,601.3171997070312,232801
2021-06-10,665.0,665.5999755859375,654.0,657.7000122070312,596.9605712890625,285497
2021-06-11,658.4000244140625,671.9000244140625,657.5,668.0999755859375,606.4000854492188,353511
2021-06-14,673.7999877929688,676.2000122070312,668.7000122070312,672.5999755859375,610.4844360351562,255313
2021-06-15,676.5999755859375,680.7000122070312,674.2999877929688,677.7999877929688,615.2042236328125,279296
2021-06-16,680.0999755859375,683.5,675.7000122070312,682.2999877929688,619.2886962890625,320891
2021-06-17,683.0,688.2000122070312,677.0,687.2999877929688,623.8269653320312,331198
2021-06-18,687.0,698.9000244140625,681.0999755859375,681.0999755859375,618.1995239257812,695141
2021-06-21,677.0,684.4000244140625,673.5999755859375,680.0999755859375,617.2918701171875,308185
2021-06-22,680.0,684.2000122070312,675.7000122070312,681.2000122070312,618.2902221679688,299207
2021-06-23,681.2000122070312,682.5999755859375,667.7999877929688,669.0999755859375,607.3076782226562,337572
2021-06-24,673.2000122070312,677.7999877929688,671.4000244140625,673.2000122070312,611.0291137695312,346811
2021-06-25,673.9000244140625,677.2999877929688,670.2999877929688,673.5999755859375,611.39208984375,242811
2021-06-28,670.7000122070312,673.2000122070312,666.5999755859375,667.5999755859375,605.9462280273438,252827
2021-06-29,667.0999755859375,677.5,666.9000244140625,674.0,611.7551879882812,271145
2021-06-30,676.0,677.2999877929688,661.2999877929688,661.2999877929688,600.2280883789062,556819
2021-07-01,665.2000122070312,671.0,658.5,663.9000244140625,602.5880126953125,325479
2021-07-02,662.9000244140625,666.0999755859375,660.5999755859375,663.4000244140625,602.13427734375,225664
2021-07-05,660.9000244140625,666.0999755859375,659.0,660.7000122070312,599.6834716796875,178377
2021-07-06,659.0,662.2000122070312,652.4000244140625,655.7999877929688,595.2359619140625,290716
2021-07-07,655.0,666.0,654.7000122070312,660.4000244140625,599.4111938476562,378366
2021-07-08,655.7000122070312,657.2000122070312,631.7000122070312,639.2000122070312,580.1690063476562,734077
2021-07-09,647.5,663.9000244140625,645.4000244140625,662.4000244140625,601.2265014648438,599503
2021-07-12,662.0,668.0,654.7000122070312,666.0,604.4940185546875,255319
2021-07-13,668.7999877929688,670.7000122070312,664.2000122070312,670.7000122070312,608.7599487304688,312845
2021-07-14,666.2000122070312,671.5999755859375,664.5,671.5999755859375,609.5768432617188,180869
2021-07-15,671.0999755859375,677.0,660.7999877929688,663.2000122070312,601.95263671875,306416
2021-07-16,667.0999755859375,669.5,647.2000122070312,654.2999877929688,593.87451171875,455783
2021-07-19,648.5999755859375,649.0,635.0999755859375,639.9000244140625,580.804443359375,496713
2021-07-20,644.0,651.0,638.7999877929688,645.0999755859375,585.5241088867188,324696
2021-07-21,649.5,659.9000244140625,648.9000244140625,659.2000122070312,598.322021484375,288289
2021-07-22,660.0,664.5,654.9000244140625,660.4000244140625,599.4111938476562,391518
2021-07-23,665.0,674.4000244140625,658.9000244140625,674.0,611.7551879882812,411886
2021-07-26,670.0,676.9000244140625,667.2999877929688,673.4000244140625,611.2105712890625,347405
2021-07-27,683.0,688.2999877929688,669.2000122070312,669.5999755859375,607.761474609375,474408
2021-07-28,669.4000244140625,688.2999877929688,665.5999755859375,688.2000122070312,624.643798828125,324397
2021-07-29,692.0,692.0,680.5,684.0,620.8317260742188,255100
2021-07-30,675.2000122070312,682.7000122070312,671.7000122070312,673.9000244140625,611.66455078125,425011
2021-08-02,678.9000244140625,687.2999877929688,677.0,687.0,623.5545654296875,324652
2021-08-03,690.5999755859375,700.7000122070312,685.7999877929688,695.9000244140625,631.6326904296875,341567
2021-08-04,698.9000244140625,702.7999877929688,692.7000122070312,694.7000122070312,630.5435180664062,278285
2021-08-05,692.0999755859375,701.2999877929688,692.0,697.4000244140625,632.9942016601562,268502
2021-08-06,695.9000244140625,702.2999877929688,693.4000244140625,697.4000244140625,632.9942016601562,287106
2021-08-09,698.0999755859375,700.2999877929688,696.0999755859375,697.4000244140625,632.9942016601562,166437
2021-08-10,699.9000244140625,705.5,698.0999755859375,701.5999755859375,636.8062744140625,230097
2021-08-11,703.5999755859375,706.7000122070312,697.9000244140625,704.7999877929688,639.7108154296875,211136
2021-08-12,704.7999877929688,712.0999755859375,703.9000244140625,712.0,646.2459106445312,276394
2021-08-13,713.0,716.5999755859375,707.7999877929688,709.7999877929688,644.2490234375,219593
2021-08-16,705.0999755859375,706.4000244140625,691.4000244140625,694.9000244140625,630.7251586914062,315345
2021-08-17,691.2000122070312,694.7000122070312,686.0,690.5,626.7313842773438,326360
2021-08-18,690.5,691.4000244140625,653.7000122070312,654.9000244140625,594.4191284179688,699154
2021-08-19,635.2999877929688,640.0,611.0,613.0999755859375,556.4793090820312,1493477
2021-08-20,613.2000122070312,624.4000244140625,610.5,620.0,562.7422485351562,843005
2021-08-23,628.5,641.7999877929688,626.2000122070312,636.5999755859375,577.80908203125,728161
2021-08-24,646.0,647.2000122070312,624.2999877929688,624.2999877929688,566.6450805664062,500424
2021-08-25,625.0,628.2000122070312,620.0,622.0999755859375,564.6482543945312,412050
2021-08-26,620.0,623.5,612.4000244140625,621.5999755859375,564.1943969726562,425086
2021-08-27,621.0,624.2999877929688,616.9000244140625,623.0999755859375,565.5559692382812,340808
2021-08-30,625.0,629.7999877929688,622.7999877929688,625.0,567.2803955078125,291687
2021-08-31,627.0999755859375,629.0,624.0999755859375,626.7999877929688,568.9141235351562,541313
2021-09-01,631.9000244140625,651.0,631.5999755859375,646.7999877929688,587.0671997070312,596692
2021-09-02,647.5999755859375,653.0999755859375,644.0999755859375,647.0,587.2487182617188,320818
2021-09-03,646.5999755859375,646.5999755859375,633.2000122070312,634.9000244140625,576.2661743164062,393248
2021-09-06,639.5999755859375,650.5,637.2000122070312,648.7000122070312,588.7916870117188,262291
2021-09-07,653.0,658.7999877929688,650.2000122070312,653.0,592.6946411132812,340478
2021-09-08,652.0,654.7999877929688,643.4000244140625,648.7000122070312,588.7916870117188,385265
2021-09-09,641.9000244140625,661.0999755859375,638.9000244140625,658.4000244140625,597.5958251953125,411139
2021-09-10,670.5,674.5,661.9000244140625,663.5,602.2249145507812,388397
2021-09-13,666.0,669.0,654.0999755859375,657.0,596.3250732421875,349720
2021-09-14,654.2999877929688,655.5,638.2000122070312,646.7999877929688,587.0671997070312,397133
2021-09-15,645.2000122070312,645.2000122070312,617.7000122070312,621.2000122070312,563.8313598632812,706373
2021-09-16,623.5,634.5999755859375,621.2999877929688,628.0,570.0033569335938,475856
2021-09-17,634.2999877929688,645.2000122070312,627.0,631.0,572.7262573242188,863299
2021-09-20,615.0,623.0,605.4000244140625,618.7000122070312,561.5623168945312,764691
2021-09-21,622.5999755859375,636.0,621.0,636.0,577.2644653320312,490753
2021-09-22,646.5,649.0999755859375,639.0999755859375,643.2999877929688,583.8905029296875,403326
2021-09-23,649.7000122070312,656.4000244140625,643.7000122070312,654.0999755859375,593.6929321289062,392213
2021-09-24,647.5,648.5,638.4000244140625,642.9000244140625,583.5272827148438,371010
2021-09-27,648.2999877929688,651.4000244140625,633.2999877929688,637.5,578.6259765625,297614
2021-09-28,635.0,636.5,616.7000122070312,617.9000244140625,560.8359985351562,627324
2021-09-29,626.0,632.7999877929688,623.2999877929688,625.5,567.7342529296875,355217
2021-09-30,631.0,634.2999877929688,619.5,620.0999755859375,562.8328247070312,596940
2021-10-01,614.0,631.5,610.0,630.0,571.8185424804688,448089
2021-10-04,622.5,632.0,617.5,621.0999755859375,563.7406005859375,346834
2021-10-05,623.0999755859375,634.0,620.9000244140625,632.5,574.0878295898438,329281
2021-10-06,625.0,627.5999755859375,615.0999755859375,624.7999877929688,567.098876953125,458312
2021-10-07,634.5,641.0,633.2999877929688,637.9000244140625,578.9891357421875,439881
2021-10-08,638.4000244140625,640.7000122070312,624.5,627.7000122070312,569.7311401367188,386925
2021-10-11,625.2999877929688,634.0999755859375,619.9000244140625,631.7000122070312,573.3616943359375,261049
2021-10-12,627.0,635.5,624.5999755859375,633.9000244140625,575.3585205078125,369383
2021-10-13,636.0,658.5,630.5999755859375,653.9000244140625,593.511474609375,627178
2021-10-14,660.0,668.5999755859375,651.0999755859375,667.2000122070312,605.5831909179688,460568
2021-10-15,672.0,674.0,664.7999877929688,664.7999877929688,603.40478515625,542414
2021-10-18,659.0,659.2999877929688,638.0,650.0,589.9716796875,414414
2021-10-19,653.0,654.4000244140625,641.0999755859375,646.0,586.341064453125,305206
2021-10-20,643.7000122070312,659.0999755859375,639.5,656.0999755859375,595.5083618164062,408236
2021-10-21,651.0999755859375,660.9000244140625,646.4000244140625,659.7000122070312,598.7758178710938,264050
2021-10-22,663.0,676.7000122070312,662.2000122070312,667.2999877929688,605.6739501953125,423275
2021-10-25,667.9000244140625,669.4000244140625,657.7999877929688,659.7999877929688,598.8665161132812,239985
2021-10-26,660.4000244140625,667.5999755859375,656.5999755859375,665.0,603.5863647460938,293673
2021-10-27,659.5999755859375,667.5,659.5999755859375,664.2999877929688,602.9509887695312,252036
2021-10-28,662.5,672.4000244140625,661.0,671.7000122070312,609.6676025390625,302241
2021-10-29,667.2999877929688,677.2000122070312,662.0,677.2000122070312,614.65966796875,434079
2021-11-01,680.0,685.2999877929688,674.2000122070312,683.4000244140625,620.287109375,320108
2021-11-02,684.5,689.7999877929688,680.7000122070312,684.7999877929688,621.557861328125,285336
2021-11-03,684.2000122070312,688.5999755859375,680.2999877929688,682.5,619.4701538085938,350677
2021-11-04,687.0,693.2999877929688,685.5999755859375,692.5,628.5467529296875,348282
2021-11-05,691.2000122070312,711.4000244140625,689.5999755859375,708.9000244140625,643.43212890625,524883
2021-11-08,714.9000244140625,718.7000122070312,705.2000122070312,707.4000244140625,642.0706787109375,317489
2021-11-09,703.2000122070312,712.2999877929688,698.9000244140625,707.2999877929688,641.97998046875,337111
2021-11-10,703.2000122070312,704.4000244140625,688.9000244140625,698.5999755859375,634.083251953125,349382
2021-11-11,694.7000122070312,706.0,694.0,705.4000244140625,640.2554321289062,272715
2021-11-12,706.0,726.5999755859375,705.9000244140625,722.9000244140625,656.1392822265625,412199
2021-11-15,719.2999877929688,724.2999877929688,716.0,720.7999877929688,654.233154296875,433662
2021-11-16,724.5,731.7000122070312,724.4000244140625,729.7000122070312,662.3113403320312,419771
2021-11-17,729.0,730.5999755859375,722.0999755859375,726.0999755859375,659.043701171875,420189
2021-11-18,729.0,735.9000244140625,727.5,728.5,661.2220458984375,458866
2021-11-19,733.0,741.5999755859375,724.0999755859375,733.5,665.7603149414062,698218
2021-11-22,732.2999877929688,735.4000244140625,726.5,728.2999877929688,661.04052734375,297513
2021-11-23,722.0,729.2000122070312,710.4000244140625,718.0999755859375,651.7825317382812,441531
2021-11-24,721.0,729.2999877929688,716.2000122070312,726.0999755859375,659.043701171875,384226
2021-11-25,732.0,738.5,730.2000122070312,734.7000122070312,666.8494873046875,226209
2021-11-26,697.0,713.0,645.0,692.0,628.0929565429688,921585
2021-11-29,712.7000122070312,714.2000122070312,692.0999755859375,697.2000122070312,632.812744140625,565133
2021-11-30,687.0,692.2999877929688,678.2999877929688,686.5999755859375,625.8847045898438,990257
2021-12-01,690.0,700.9000244140625,678.5,697.5,635.8207397460938,441932
2021-12-02,688.0,696.0,685.2000122070312,686.5999755859375,625.8847045898438,452744
2021-12-03,700.0,700.4000244140625,680.2000122070312,685.0,624.4262084960938,472844
2021-12-06,683.7999877929688,691.4000244140625,674.4000244140625,690.0999755859375,629.0751953125,410554
2021-12-07,701.2999877929688,725.0,700.5,725.0,660.8890380859375,504118
2021-12-08,723.4000244140625,725.7000122070312,714.2999877929688,714.7000122070312,651.4998168945312,364654
2021-12-09,718.7999877929688,721.5999755859375,708.5,715.0,651.7732543945312,238921
2021-12-10,709.0,714.2000122070312,706.5999755859375,710.0,647.2155151367188,218081
2021-12-13,713.7999877929688,718.0999755859375,705.5,709.0,646.3038330078125,263596
2021-12-14,707.2999877929688,716.0,700.0999755859375,701.5999755859375,639.5582885742188,288230
2021-12-15,705.0,715.0999755859375,701.0,711.9000244140625,648.9473876953125,329720
2021-12-16,723.2000122070312,725.0,709.5999755859375,713.2999877929688,650.2236938476562,423780
2021-12-17,708.0,715.9000244140625,694.5999755859375,699.0,637.1881713867188,795828
2021-12-20,680.2000122070312,700.5999755859375,678.0,697.7999877929688,636.0942993164062,377559
2021-12-21,709.7000122070312,711.5999755859375,696.7000122070312,701.5,639.4671630859375,309981
2021-12-22,706.0,715.7000122070312,702.0,715.4000244140625,652.1380004882812,327128
2021-12-23,715.0,722.9000244140625,710.0999755859375,722.0,658.154296875,315889
2021-12-24,720.9000244140625,724.5999755859375,717.4000244140625,717.4000244140625,653.961181640625,48392
2021-12-27,717.0,726.4000244140625,715.7000122070312,726.2999877929688,662.0740966796875,177954
2021-12-28,722.7000122070312,730.7999877929688,720.0999755859375,730.7999877929688,666.1761474609375,217145
2021-12-29,730.0,733.7000122070312,725.7000122070312,727.9000244140625,663.5326538085938,168266
2021-12-30,729.0999755859375,735.2999877929688,727.5,730.0,665.4468383789062,246097
2021-12-31,727.2999877929688,731.0,724.0999755859375,727.0,662.7122192382812,100673
2022-01-03,734.0,737.5,727.7999877929688,731.0,666.3584594726562,210987
2022-01-04,734.5999755859375,744.9000244140625,734.0,744.0,678.2088012695312,291609
2022-01-05,742.5,758.5,741.7000122070312,758.0,690.9708251953125,384196
2022-01-06,741.4000244140625,746.2000122070312,727.0999755859375,727.0999755859375,662.8033447265625,446581
2022-01-07,727.4000244140625,729.4000244140625,710.7999877929688,715.7999877929688,652.5025024414062,392865
2022-01-10,724.2000122070312,725.2999877929688,701.4000244140625,702.7000122070312,640.5610961914062,420089
2022-01-11,718.0999755859375,721.0999755859375,704.2000122070312,710.0,647.2155151367188,370056
2022-01-12,717.0999755859375,718.2999877929688,700.5,708.7000122070312,646.0304565429688,432438
2022-01-13,702.0999755859375,704.7999877929688,685.4000244140625,690.0,628.9840698242188,478517
2022-01-14,683.7000122070312,685.0999755859375,675.2000122070312,675.4000244140625,615.6751098632812,517232
2022-01-17,677.0999755859375,687.2999877929688,668.0999755859375,686.4000244140625,625.7023315429688,261561
2022-01-18,688.4000244140625,689.0,669.5,673.0,613.4872436523438,395209
2022-01-19,679.0999755859375,704.7000122070312,676.5999755859375,697.7000122070312,636.0032348632812,555364
2022-01-20,702.7999877929688,707.5999755859375,686.0999755859375,703.9000244140625,641.6549682617188,414578
2022-01-21,691.0999755859375,701.5,688.7999877929688,697.2000122070312,635.54736328125,536630
2022-01-24,690.7000122070312,699.7999877929688,662.7999877929688,662.7999877929688,604.1893310546875,679863
2022-01-25,678.0,679.0,661.7000122070312,667.0,608.017822265625,460302
2022-01-26,673.7000122070312,687.9000244140625,671.7000122070312,683.5999755859375,623.1499633789062,439855
2022-01-27,675.4000244140625,694.0,668.4000244140625,694.0,632.63037109375,407906
2022-01-28,728.7000122070312,733.9000244140625,687.0,716.4000244140625,653.0494995117188,843629
2022-01-31,730.0,731.0999755859375,704.0,722.5999755859375,658.7013549804688,682044
2022-02-01,721.0,733.5999755859375,717.7999877929688,732.2000122070312,667.4523315429688,421235
2022-02-02,735.0,738.5,727.0999755859375,729.2999877929688,664.8087768554688,338429
2022-02-03,732.0,733.0999755859375,708.7000122070312,711.7000122070312,648.76513671875,407920
2022-02-04,709.4000244140625,713.2999877929688,699.2999877929688,706.0999755859375,643.6603393554688,406201
2022-02-07,710.0,719.0999755859375,703.2000122070312,716.0999755859375,652.7760620117188,353733
2022-02-08,716.0999755859375,723.5,703.2999877929688,706.0999755859375,643.6603393554688,421466
2022-02-09,713.0,720.7000122070312,711.5,716.5999755859375,653.2317504882812,460237
2022-02-10,716.4000244140625,717.7000122070312,697.5,706.2000122070312,643.75146484375,380675
2022-02-11,695.0,703.4000244140625,684.2000122070312,685.0,624.4262084960938,453796
2022-02-14,672.7999877929688,674.5,653.0,670.0,610.752685546875,610403
2022-02-15,667.5,694.0,666.5999755859375,694.0,632.63037109375,406987
2022-02-16,700.0,701.5999755859375,680.2999877929688,687.5999755859375,626.7962036132812,304420
2022-02-17,694.9000244140625,697.9000244140625,675.2999877929688,684.0999755859375,623.605712890625,366552
2022-02-18,679.0999755859375,694.5999755859375,676.0999755859375,686.2999877929688,625.6112670898438,417884
2022-02-21,693.5999755859375,696.5,666.5999755859375,672.2000122070312,612.758056640625,383373
2022-02-22,650.4000244140625,677.7999877929688,648.5999755859375,669.2000122070312,610.0234375,460189
2022-02-23,676.2000122070312,684.7999877929688,665.7999877929688,665.7999877929688,606.9239501953125,363622
2022-02-24,631.0,649.5,625.0,635.9000244140625,579.66796875,1162792
2022-02-25,638.5999755859375,666.5999755859375,636.2999877929688,666.5999755859375,607.6532592773438,712092
2022-02-28,650.7000122070312,664.7999877929688,636.5999755859375,659.9000244140625,601.5458374023438,697750
2022-03-01,659.0,661.0999755859375,625.7999877929688,625.7999877929688,570.4612426757812,585829
2022-03-02,625.0,646.0,619.0,638.0,581.5823974609375,617458
2022-03-03,629.7000122070312,641.2000122070312,614.2999877929688,617.4000244140625,562.8040161132812,506791
2022-03-04,605.5999755859375,609.5,577.7999877929688,577.7999877929688,526.705810546875,963534
2022-03-07,554.0,585.7999877929688,543.9000244140625,567.7999877929688,517.5900268554688,909345
2022-03-08,555.0,582.9000244140625,549.9000244140625,550.0999755859375,501.4552001953125,950996
2022-03-09,578.2999877929688,602.5999755859375,561.9000244140625,602.5999755859375,549.3126831054688,1164131
2022-03-10,600.0,603.5,576.0,587.9000244140625,535.91259765625,688965
2022-03-11,592.5999755859375,627.7999877929688,585.5999755859375,594.9000244140625,542.2936401367188,740815
