date,ticker,name,currency,asset_type,open,high,low,close,adj_close,volume,usd_per_unit,fx_filled,close_usd,adj_close_usd
2021-01-04,NVDA,Nvidia,USD,stock,13.104249954223633,13.65250015258789,12.962499618530273,13.113499641418457,13.060795783996582,560640000,1.0,0,13.113499641418457,13.060795783996582
2021-01-05,NVDA,Nvidia,USD,stock,13.099749565124512,13.443499565124512,13.086999893188477,13.404749870300293,13.350872993469238,322760000,1.0,0,13.404749870300293,13.350872993469238
2021-01-06,NVDA,Nvidia,USD,stock,13.22249984741211,13.244999885559082,12.586000442504883,12.614500045776367,12.563799858093262,580424000,1.0,0,12.614500045776367,12.563799858093262
2021-01-07,NVDA,Nvidia,USD,stock,12.967499732971191,13.377750396728516,12.886500358581543,13.343999862670898,13.290371894836426,461480000,1.0,0,13.343999862670898,13.290371894836426
2021-01-08,NVDA,Nvidia,USD,stock,13.362500190734863,13.420999526977539,13.041999816894531,13.276749610900879,13.22339153289795,292528000,1.0,0,13.276749610900879,13.22339153289795
2021-01-11,NVDA,Nvidia,USD,stock,13.418749809265137,13.961000442504883,13.362500190734863,13.621500015258789,13.566754341125488,518344000,1.0,0,13.621500015258789,13.566754341125488
2021-01-12,NVDA,Nvidia,USD,stock,13.7524995803833,13.754500389099121,13.345000267028809,13.484749794006348,13.43055534362793,291476000,1.0,0,13.484749794006348,13.43055534362793
2021-01-13,NVDA,Nvidia,USD,stock,13.489999771118164,13.625,13.385000228881836,13.531749725341797,13.47736644744873,210028000,1.0,0,13.531749725341797,13.47736644744873
2021-01-14,NVDA,Nvidia,USD,stock,13.574999809265137,13.599749565124512,13.180500030517578,13.200249671936035,13.147196769714355,283120000,1.0,0,13.200249671936035,13.147196769714355
2021-01-15,NVDA,Nvidia,USD,stock,13.227999687194824,13.325249671936035,12.84850025177002,12.85949993133545,12.807818412780762,277780000,1.0,0,12.85949993133545,12.807818412780762
2021-01-19,NVDA,Nvidia,USD,stock,13.016249656677246,13.093999862670898,12.843999862670898,13.025250434875488,12.972900390625,226188000,1.0,0,13.025250434875488,12.972900390625
2021-01-20,NVDA,Nvidia,USD,stock,13.111749649047852,13.430500030517578,13.056750297546387,13.365750312805176,13.312032699584961,258572000,1.0,0,13.365750312805176,13.312032699584961
